date,co,no,no2,o3,so2,pm2_5,pm10,nh3
2021-07-18 04:00:00,178.58,0.01,2.21,21.46,0.34,2.5,3.46,2.28
2021-07-18 05:00:00,171.9,0.01,2.04,21.64,0.35,2.54,3.5,2.38
2021-07-18 06:00:00,180.24,0.04,3.09,18.42,0.45,2.75,3.95,2.79
2021-07-18 07:00:00,233.65,0.44,7.8,11.18,0.86,3.37,5.08,3.39
2021-07-18 08:00:00,313.76,2.74,12.85,4.29,1.24,3.86,6.0,3.48
2021-07-18 09:00:00,323.77,6.99,9.08,9.03,1.28,3.52,5.47,3.1
2021-07-18 10:00:00,273.71,5.64,6.51,19.49,1.15,2.82,4.31,2.98
2021-07-18 11:00:00,170.23,0.48,1.17,37.19,0.36,1.06,1.34,0.92
2021-07-18 12:00:00,161.89,0.2,0.65,41.13,0.26,0.84,1.02,0.78
2021-07-18 13:00:00,160.22,0.15,0.52,42.56,0.23,0.77,0.93,0.73
2021-07-18 14:00:00,158.55,0.13,0.47,47.21,0.32,0.83,0.96,0.59
2021-07-18 15:00:00,160.22,0.11,0.46,53.64,0.74,1.14,1.26,0.44
2021-07-18 16:00:00,161.89,0.12,0.46,54.36,1.19,1.34,1.47,0.38
2021-07-18 17:00:00,165.22,0.16,0.61,52.93,1.52,1.45,1.6,0.39
2021-07-18 18:00:00,166.89,0.18,0.75,51.5,1.62,1.43,1.6,0.46
2021-07-18 19:00:00,165.22,0.15,0.76,48.64,1.3,1.13,1.3,0.53
2021-07-18 20:00:00,166.89,0.12,1.2,44.7,0.83,0.78,1.01,0.89
2021-07-18 21:00:00,168.56,0.01,1.71,40.77,0.6,0.59,0.89,1.33
2021-07-18 22:00:00,168.56,0.0,1.99,38.27,0.51,0.53,0.88,1.66
2021-07-18 23:00:00,171.9,0.0,2.7,34.69,0.48,0.5,0.94,2.28
2021-07-19 00:00:00,175.24,0.01,3.17,28.97,0.4,0.5,0.99,2.69
2021-07-19 01:00:00,176.91,0.01,3.0,25.03,0.41,0.51,1.11,2.57
2021-07-19 02:00:00,178.58,0.01,2.74,21.99,0.46,0.62,1.39,2.66
2021-07-19 03:00:00,178.58,0.01,2.34,20.03,0.46,0.71,1.58,2.44
2021-07-19 04:00:00,180.24,0.01,1.99,18.42,0.44,0.76,1.68,2.19
2021-07-19 05:00:00,183.58,0.03,2.21,16.09,0.47,0.87,1.89,2.19
2021-07-19 06:00:00,193.6,0.07,3.09,13.77,0.55,1.01,2.15,2.25
2021-07-19 07:00:00,226.97,0.41,6.34,9.92,0.86,1.29,2.63,2.28
2021-07-19 08:00:00,270.37,1.47,9.68,6.44,1.13,1.42,2.81,2.19
2021-07-19 09:00:00,283.72,4.58,6.86,10.55,1.25,1.33,2.64,2.25
2021-07-19 10:00:00,253.68,4.14,4.41,19.85,1.18,1.14,2.21,2.31
2021-07-19 11:00:00,193.6,0.89,1.61,33.98,0.59,0.64,1.04,1.22
2021-07-19 12:00:00,188.59,0.45,1.14,42.2,0.48,0.67,0.96,1.12
2021-07-19 13:00:00,188.59,0.33,1.0,47.21,0.44,0.72,0.97,1.09
2021-07-19 14:00:00,188.59,0.29,0.93,47.92,0.41,0.68,0.89,1.01
2021-07-19 15:00:00,183.58,0.25,0.78,45.06,0.34,0.5,0.66,0.84
2021-07-19 16:00:00,181.91,0.22,0.71,42.92,0.35,0.5,0.63,0.68
2021-07-19 17:00:00,186.92,0.28,0.95,47.92,1.01,1.19,1.32,0.58
2021-07-19 18:00:00,193.6,0.29,1.26,56.51,2.33,2.71,2.89,0.56
2021-07-19 19:00:00,191.93,0.22,1.35,62.23,3.49,3.52,3.74,0.59
2021-07-19 20:00:00,206.95,0.26,3.77,57.94,3.76,3.23,3.78,1.79
2021-07-19 21:00:00,210.29,0.02,5.57,47.21,2.92,2.33,3.22,3.07
2021-07-19 22:00:00,205.28,0.0,6.51,35.76,1.86,1.5,2.67,4.12
2021-07-19 23:00:00,190.26,0.01,6.26,27.54,1.04,0.88,2.02,4.37
2021-07-20 00:00:00,175.24,0.02,4.93,25.03,0.54,0.55,1.38,4.05
2021-07-20 01:00:00,166.89,0.01,3.3,24.68,0.37,0.5,1.13,3.55
2021-07-20 02:00:00,166.89,0.01,2.49,22.53,0.34,0.6,1.27,3.26
2021-07-20 03:00:00,170.23,0.01,2.31,19.85,0.38,0.73,1.56,3.48
2021-07-20 04:00:00,173.57,0.02,2.31,18.24,0.43,0.82,1.78,3.74
2021-07-20 05:00:00,185.25,0.06,3.47,15.2,0.6,1.08,2.47,4.69
2021-07-20 06:00:00,213.62,0.3,6.34,9.84,0.86,1.58,3.69,5.45
2021-07-20 07:00:00,313.76,4.41,12.0,2.03,1.77,2.65,5.8,6.33
2021-07-20 08:00:00,500.68,19.22,12.34,0.21,2.74,3.94,8.09,6.52
2021-07-20 09:00:00,700.95,36.66,11.14,2.26,3.25,5.24,10.26,6.59
2021-07-20 10:00:00,841.14,43.81,16.11,6.97,3.46,6.88,12.55,7.28
2021-07-20 11:00:00,230.31,2.07,4.71,45.78,1.25,1.63,2.36,1.49
2021-07-20 12:00:00,200.27,0.6,2.42,61.51,1.27,2.07,2.54,1.33
2021-07-20 13:00:00,196.93,0.33,1.82,69.38,1.36,2.52,2.95,1.47
2021-07-20 14:00:00,190.26,0.27,1.61,71.53,1.43,2.56,2.91,1.46
2021-07-20 15:00:00,173.57,0.22,1.23,72.24,0.95,1.78,2.05,1.2
2021-07-20 16:00:00,156.88,0.18,0.96,70.81,0.5,1.12,1.33,0.95
2021-07-20 17:00:00,155.21,0.21,1.24,72.96,0.32,0.94,1.13,0.82
2021-07-20 18:00:00,156.88,0.24,1.84,77.96,0.34,0.96,1.16,0.88
2021-07-20 19:00:00,156.88,0.18,2.16,80.82,0.39,0.92,1.16,1.01
2021-07-20 20:00:00,257.02,0.5,13.71,55.08,1.77,1.59,3.16,5.38
2021-07-20 21:00:00,357.15,0.11,24.68,24.32,2.95,2.85,6.29,9.88
2021-07-20 22:00:00,413.9,0.65,28.45,9.21,3.55,4.06,8.86,11.65
2021-07-20 23:00:00,380.52,1.08,24.68,5.99,3.25,4.58,9.56,9.37
2021-07-21 00:00:00,293.73,0.51,17.82,8.58,1.74,3.69,7.23,5.19
2021-07-21 01:00:00,220.3,0.14,10.37,12.16,0.78,2.2,4.16,3.42
2021-07-21 02:00:00,166.89,0.0,2.57,27.18,0.44,1.92,2.44,1.79
2021-07-21 03:00:00,171.9,0.0,1.95,27.18,0.42,3.2,3.82,2.06
2021-07-21 04:00:00,175.24,0.01,1.97,26.46,0.45,3.69,4.48,2.53
2021-07-21 05:00:00,180.24,0.02,2.68,22.89,0.54,3.51,4.53,2.98
2021-07-21 06:00:00,193.6,0.05,3.98,19.31,0.62,3.07,4.24,2.76
2021-07-21 07:00:00,236.99,0.32,8.4,13.59,0.97,2.8,4.19,2.66
2021-07-21 08:00:00,283.72,1.2,12.85,8.05,1.19,2.32,3.67,2.44
2021-07-21 09:00:00,283.72,2.6,11.82,9.92,1.28,1.84,3.02,2.44
2021-07-21 10:00:00,233.65,1.33,8.4,18.95,1.07,1.3,2.12,2.28
2021-07-21 11:00:00,166.89,0.19,2.91,34.69,0.51,0.58,0.85,1.12
2021-07-21 12:00:00,156.88,0.16,2.29,40.41,0.43,0.5,0.71,1.03
2021-07-21 13:00:00,153.54,0.16,2.19,44.35,0.41,0.5,0.69,1.03
2021-07-21 14:00:00,150.2,0.14,2.08,46.49,0.38,0.5,0.67,0.98
2021-07-21 15:00:00,145.2,0.13,1.69,50.07,0.33,0.5,0.65,0.89
2021-07-21 16:00:00,141.86,0.12,1.36,52.93,0.28,0.5,0.63,0.82
2021-07-21 17:00:00,146.87,0.14,1.69,53.64,0.3,0.5,0.64,0.84
2021-07-21 18:00:00,150.2,0.15,2.01,53.64,0.33,0.5,0.69,0.95
2021-07-21 19:00:00,151.87,0.1,1.91,52.93,0.38,0.61,0.85,1.08
2021-07-21 20:00:00,158.55,0.04,2.12,52.21,0.57,0.84,1.18,1.31
2021-07-21 21:00:00,168.56,0.0,2.38,50.07,0.72,1.1,1.47,1.49
2021-07-21 22:00:00,175.24,0.0,2.19,45.06,0.6,0.9,1.2,1.39
2021-07-21 23:00:00,171.9,0.0,2.16,37.19,0.42,0.5,0.75,1.25
2021-07-22 00:00:00,161.89,0.0,2.23,33.98,0.35,0.5,0.72,1.27
2021-07-22 01:00:00,156.88,0.0,1.86,33.98,0.39,0.5,0.72,1.31
2021-07-22 02:00:00,166.89,0.01,2.72,28.25,0.51,0.5,1.14,2.63
2021-07-22 03:00:00,176.91,0.01,3.47,22.35,0.63,0.83,2.03,3.55
2021-07-22 04:00:00,183.58,0.02,3.51,19.85,0.75,1.12,2.68,4.5
2021-07-22 05:00:00,196.93,0.05,4.41,16.63,0.9,1.43,3.32,5.7
2021-07-22 06:00:00,223.64,0.2,6.77,12.16,1.01,1.75,3.94,5.32
2021-07-22 07:00:00,313.76,2.04,13.2,4.51,1.57,2.34,4.88,4.69
2021-07-22 08:00:00,377.18,4.75,16.45,1.83,1.74,2.22,4.47,3.64
2021-07-22 09:00:00,393.87,8.49,15.25,1.61,1.83,2.02,4.14,3.55
2021-07-22 10:00:00,347.14,7.82,12.68,5.14,1.76,1.68,3.54,3.77
2021-07-22 11:00:00,180.24,0.66,3.04,26.11,0.59,0.5,0.86,1.16
2021-07-22 12:00:00,166.89,0.46,1.67,32.19,0.45,0.5,0.72,0.99
2021-07-22 13:00:00,163.56,0.35,1.2,38.27,0.4,0.5,0.67,0.92
2021-07-22 14:00:00,158.55,0.25,0.92,41.84,0.35,0.5,0.63,0.78
2021-07-22 15:00:00,156.88,0.18,0.77,42.56,0.29,0.5,0.62,0.64
2021-07-22 16:00:00,156.88,0.15,0.75,43.27,0.27,0.66,0.77,0.55
2021-07-22 17:00:00,168.56,0.32,1.74,43.63,0.39,0.78,0.94,0.82
2021-07-22 18:00:00,193.6,0.55,4.16,42.2,0.64,0.91,1.21,1.44
2021-07-22 19:00:00,243.66,0.45,8.74,37.55,1.13,1.28,1.79,2.31
2021-07-22 20:00:00,363.83,0.27,21.08,24.32,2.0,2.04,3.19,4.56
2021-07-22 21:00:00,467.3,0.26,30.16,11.98,2.5,2.75,4.61,5.51
2021-07-22 22:00:00,520.71,0.58,30.85,6.88,2.59,3.16,5.49,5.0
2021-07-22 23:00:00,447.27,0.5,23.31,7.78,1.97,2.7,4.82,3.99
2021-07-23 00:00:00,290.39,0.16,12.51,11.98,1.01,1.64,2.95,2.88
2021-07-23 01:00:00,188.59,0.02,5.57,18.24,0.61,1.08,1.78,2.22
2021-07-23 02:00:00,156.88,0.0,2.14,24.68,0.54,0.85,1.22,1.6
2021-07-23 03:00:00,155.21,0.0,1.48,27.18,0.51,0.82,1.16,1.49
2021-07-23 04:00:00,155.21,0.0,1.26,28.25,0.48,0.77,1.11,1.44
2021-07-23 05:00:00,158.55,0.0,1.5,27.9,0.51,0.75,1.13,1.57
2021-07-23 06:00:00,168.56,0.01,2.49,26.46,0.63,0.88,1.39,1.81
2021-07-23 07:00:00,210.29,0.09,6.86,21.28,1.01,1.31,2.19,2.22
2021-07-23 08:00:00,273.71,0.62,13.2,13.95,1.37,1.8,3.0,2.47
2021-07-23 09:00:00,287.06,3.58,10.63,18.24,1.49,1.86,3.01,2.6
2021-07-23 10:00:00,243.66,3.27,6.08,32.19,1.34,1.78,2.65,2.41
2021-07-23 11:00:00,178.58,0.71,1.89,52.93,0.81,1.56,1.94,1.25
2021-07-23 12:00:00,168.56,0.35,1.11,64.37,0.63,1.66,1.97,1.09
2021-07-23 13:00:00,165.22,0.27,0.91,69.38,0.56,1.83,2.12,1.08
2021-07-23 14:00:00,161.89,0.24,0.89,70.81,0.47,1.78,2.04,0.99
2021-07-23 15:00:00,156.88,0.21,0.94,67.23,0.39,1.53,1.78,0.9
2021-07-23 16:00:00,155.21,0.18,1.09,63.66,0.33,1.36,1.6,0.85
2021-07-23 17:00:00,158.55,0.19,1.71,64.37,0.34,1.46,1.72,0.87
2021-07-23 18:00:00,161.89,0.16,2.27,66.52,0.38,1.74,2.04,0.91
2021-07-23 19:00:00,160.22,0.07,2.36,69.38,0.42,1.93,2.28,0.93
2021-07-23 20:00:00,226.97,0.07,10.03,55.79,1.43,2.55,3.66,3.71
2021-07-23 21:00:00,293.73,0.01,16.45,39.7,2.38,3.26,5.37,6.9
2021-07-23 22:00:00,313.76,0.01,18.68,30.76,2.68,3.68,6.6,9.37
2021-07-23 23:00:00,270.37,0.02,15.08,28.97,1.94,3.54,6.31,8.61
2021-07-24 00:00:00,210.29,0.01,9.43,31.83,0.98,3.27,5.05,6.27
2021-07-24 01:00:00,170.23,0.0,4.5,35.41,0.54,3.21,4.25,4.37
2021-07-24 02:00:00,160.22,0.0,1.91,38.27,0.38,2.89,3.47,2.38
2021-07-24 03:00:00,161.89,0.0,1.54,34.69,0.32,2.77,3.35,2.15
2021-07-24 04:00:00,160.22,0.0,1.25,31.83,0.27,2.71,3.3,1.95
2021-07-24 05:00:00,163.56,0.0,1.37,29.68,0.28,2.6,3.25,2.0
2021-07-24 06:00:00,168.56,0.01,2.04,27.9,0.33,2.42,3.16,2.09
2021-07-24 07:00:00,193.6,0.04,4.84,24.68,0.55,2.36,3.28,2.22
2021-07-24 08:00:00,230.31,0.17,9.17,20.03,0.78,2.36,3.44,2.19
2021-07-24 09:00:00,247.0,1.19,9.94,19.31,0.92,2.36,3.53,2.5
2021-07-24 10:00:00,236.99,2.18,7.54,24.68,1.01,2.4,3.59,3.1
2021-07-24 11:00:00,173.57,0.47,2.16,44.35,0.6,2.03,2.58,1.27
2021-07-24 12:00:00,165.22,0.24,1.09,51.5,0.57,2.03,2.46,0.98
2021-07-24 13:00:00,165.22,0.19,0.79,55.08,0.6,2.08,2.47,0.94
2021-07-24 14:00:00,166.89,0.17,0.74,57.94,0.68,2.25,2.61,0.96
2021-07-24 15:00:00,166.89,0.16,0.78,58.65,0.67,2.35,2.7,0.97
2021-07-24 16:00:00,166.89,0.16,0.88,57.94,0.55,2.13,2.46,0.97
2021-07-24 17:00:00,176.91,0.27,1.8,59.37,0.6,2.19,2.55,1.27
2021-07-24 18:00:00,193.6,0.38,3.43,61.51,0.79,2.69,3.13,1.76
2021-07-24 19:00:00,200.27,0.29,4.58,58.65,0.91,3.21,3.72,1.96
2021-07-24 20:00:00,220.3,0.2,7.2,51.5,1.16,4.09,4.84,2.69
2021-07-24 21:00:00,253.68,0.01,9.85,44.7,1.55,5.37,6.46,3.61
2021-07-24 22:00:00,280.38,0.0,10.71,42.56,2.0,6.94,8.29,4.31
2021-07-24 23:00:00,293.73,0.0,11.82,36.84,2.0,7.98,9.69,4.37
2021-07-25 00:00:00,287.06,0.01,12.51,27.54,1.33,7.78,9.97,4.05
2021-07-25 01:00:00,250.34,0.01,10.03,23.6,0.79,6.73,9.1,3.71
2021-07-25 02:00:00,206.95,0.0,6.26,26.82,0.54,5.21,7.24,3.52
2021-07-25 03:00:00,176.91,0.0,3.77,31.11,0.43,4.51,6.28,3.55
2021-07-25 04:00:00,163.56,0.0,2.59,33.62,0.4,4.75,6.5,3.86
2021-07-25 05:00:00,166.89,0.01,3.0,31.47,0.47,5.26,7.4,4.88
2021-07-25 06:00:00,185.25,0.03,5.23,24.32,0.69,5.86,8.74,6.14
2021-07-25 07:00:00,260.35,0.65,13.02,11.44,1.51,6.82,10.75,7.92
2021-07-25 08:00:00,410.56,8.49,18.51,1.42,2.53,7.99,13.06,9.5
2021-07-25 09:00:00,567.44,23.69,14.22,4.69,2.98,9.16,14.97,10.39
2021-07-25 10:00:00,654.22,27.49,17.48,13.95,2.98,10.38,16.27,11.15
2021-07-25 11:00:00,196.93,1.12,3.21,70.1,1.07,5.23,6.67,1.87
2021-07-25 12:00:00,178.58,0.33,1.3,83.69,1.06,5.93,7.18,1.6
2021-07-25 13:00:00,173.57,0.22,0.92,88.69,0.95,6.42,7.63,1.63
2021-07-25 14:00:00,163.56,0.2,0.81,89.41,0.69,6.47,7.59,1.5
2021-07-25 15:00:00,155.21,0.17,0.7,85.83,0.45,6.13,7.11,1.17
2021-07-25 16:00:00,148.54,0.15,0.6,79.39,0.31,5.5,6.38,0.86
2021-07-25 17:00:00,146.87,0.17,0.75,77.25,0.22,4.86,5.59,0.67
2021-07-25 18:00:00,146.87,0.15,0.95,79.39,0.21,4.23,4.8,0.59
2021-07-25 19:00:00,145.2,0.08,0.98,80.11,0.21,3.63,4.11,0.59
2021-07-25 20:00:00,158.55,0.04,2.16,82.97,1.45,4.67,5.31,1.19
2021-07-25 21:00:00,166.89,0.0,3.38,84.4,3.73,5.87,6.77,2.15
2021-07-25 22:00:00,166.89,0.0,4.03,69.38,2.68,4.77,5.94,3.2
2021-07-25 23:00:00,166.89,0.0,4.54,54.36,1.18,3.93,5.35,4.24
2021-07-26 00:00:00,168.56,0.0,4.76,45.78,0.58,3.75,5.24,5.07
2021-07-26 01:00:00,173.57,0.0,4.67,39.7,0.44,3.99,5.57,4.69
2021-07-26 02:00:00,186.92,0.01,5.4,29.33,0.48,4.48,6.44,4.02
2021-07-26 03:00:00,196.93,0.02,5.66,20.74,0.6,4.96,7.53,5.13
2021-07-26 04:00:00,193.6,0.04,5.44,15.74,0.78,5.51,8.79,7.98
2021-07-26 05:00:00,196.93,0.12,6.26,11.36,1.09,6.28,10.29,11.65
2021-07-26 06:00:00,213.62,0.6,7.97,5.81,1.15,7.3,11.79,9.25
2021-07-26 07:00:00,303.75,4.86,11.14,1.15,1.58,8.89,13.74,5.76
2021-07-26 08:00:00,397.21,9.16,13.71,0.72,1.86,9.87,14.19,3.99
2021-07-26 09:00:00,453.95,14.31,13.37,7.15,2.21,10.12,14.26,4.5
2021-07-26 10:00:00,447.27,13.86,14.4,21.28,2.47,10.12,14.12,6.21
2021-07-26 11:00:00,198.6,0.95,3.04,75.82,0.94,5.42,6.55,1.81
2021-07-26 12:00:00,175.24,0.3,1.27,90.12,0.71,4.71,5.46,1.39
2021-07-26 13:00:00,166.89,0.23,0.98,94.41,0.6,4.24,4.81,1.22
2021-07-26 14:00:00,160.22,0.21,0.87,95.84,0.45,3.31,3.67,0.94
2021-07-26 15:00:00,153.54,0.18,0.74,92.98,0.31,2.33,2.54,0.67
2021-07-26 16:00:00,150.2,0.16,0.68,90.12,0.28,2.1,2.29,0.53
2021-07-26 17:00:00,155.21,0.14,1.03,89.41,0.63,2.76,3.01,0.44
2021-07-26 18:00:00,160.22,0.11,1.39,92.98,1.31,3.91,4.21,0.4
2021-07-26 19:00:00,161.89,0.05,1.46,98.71,2.41,4.86,5.2,0.4
2021-07-26 20:00:00,165.22,0.02,1.86,100.14,3.58,4.86,5.3,0.68
2021-07-26 21:00:00,163.56,0.0,1.99,94.41,3.76,3.32,3.81,1.05
2021-07-26 22:00:00,160.22,0.0,1.99,82.25,1.97,1.88,2.33,1.3
2021-07-26 23:00:00,155.21,0.0,1.91,70.81,0.53,1.61,2.01,1.44
2021-07-27 00:00:00,153.54,0.0,1.82,61.51,0.36,2.04,2.42,1.68
2021-07-27 01:00:00,151.87,0.0,1.5,53.64,0.35,2.71,3.13,1.93
2021-07-27 02:00:00,155.21,0.0,1.91,45.06,0.38,3.05,3.77,3.67
2021-07-27 03:00:00,158.55,0.0,2.27,37.91,0.43,3.4,4.46,4.69
2021-07-27 04:00:00,163.56,0.0,2.51,34.33,0.48,3.81,5.07,4.69
2021-07-27 05:00:00,175.24,0.01,3.3,31.11,0.6,4.15,5.63,4.88
2021-07-27 06:00:00,193.6,0.02,5.06,27.54,0.75,4.34,6.07,5.13
2021-07-27 07:00:00,260.35,0.25,12.17,18.06,1.33,4.79,7.06,5.51
2021-07-27 08:00:00,370.5,2.65,20.91,6.53,1.91,5.18,7.97,6.14
2021-07-27 09:00:00,433.92,10.73,17.14,10.91,2.33,5.28,8.23,6.78
2021-07-27 10:00:00,420.57,12.07,14.57,23.96,2.59,5.36,8.3,6.84
2021-07-27 11:00:00,180.24,1.02,2.87,69.38,0.78,2.11,2.71,1.54
2021-07-27 12:00:00,155.21,0.3,1.13,83.69,0.48,2.22,2.58,1.01
2021-07-27 13:00:00,153.54,0.21,0.81,89.41,0.37,2.59,2.91,0.88
2021-07-27 14:00:00,153.54,0.15,0.71,90.84,0.28,2.66,2.93,0.71
2021-07-27 15:00:00,153.54,0.12,0.71,87.26,0.28,2.38,2.64,0.61
2021-07-27 16:00:00,153.54,0.09,0.77,83.69,0.54,2.3,2.59,0.53
2021-07-27 17:00:00,158.55,0.09,1.13,85.83,1.37,2.84,3.15,0.47
2021-07-27 18:00:00,163.56,0.12,1.41,90.84,2.06,3.54,3.86,0.48
2021-07-27 19:00:00,161.89,0.1,1.39,92.98,1.97,3.56,3.9,0.54
2021-07-27 20:00:00,165.22,0.05,2.04,90.84,1.77,3.11,3.55,0.94
2021-07-27 21:00:00,170.23,0.0,2.25,85.83,2.33,2.79,3.3,1.31
2021-07-27 22:00:00,175.24,0.0,2.36,76.53,3.07,2.74,3.33,1.5
2021-07-27 23:00:00,168.56,0.0,2.27,60.08,1.52,3.09,3.79,1.49
2021-07-28 00:00:00,161.89,0.0,1.97,50.07,0.69,3.95,4.71,1.54
2021-07-28 01:00:00,160.22,0.0,1.56,45.78,0.62,4.21,4.95,1.57
2021-07-28 02:00:00,161.89,0.0,1.74,42.2,0.63,4.06,4.87,2.34
2021-07-28 03:00:00,165.22,0.0,2.01,37.91,0.58,3.87,4.84,2.98
2021-07-28 04:00:00,168.56,0.0,2.1,34.33,0.53,3.65,4.74,3.04
2021-07-28 05:00:00,173.57,0.0,2.66,31.11,0.56,3.56,4.81,3.33
2021-07-28 06:00:00,188.59,0.02,4.24,26.46,0.66,3.62,5.11,3.48
2021-07-28 07:00:00,243.66,0.2,10.11,17.88,1.13,4.0,5.97,3.61
2021-07-28 08:00:00,330.45,1.69,17.65,7.69,1.59,4.21,6.56,3.48
2021-07-28 09:00:00,380.52,7.71,15.25,11.0,1.91,4.12,6.58,4.12
2021-07-28 10:00:00,377.18,9.39,12.85,24.68,2.18,4.21,6.68,5.38
2021-07-28 11:00:00,185.25,0.82,2.79,70.1,0.95,2.45,3.08,1.43
2021-07-28 12:00:00,168.56,0.27,1.31,81.54,0.78,2.31,2.74,1.11
2021-07-28 13:00:00,166.89,0.19,1.06,82.25,0.72,2.24,2.62,1.08
2021-07-28 14:00:00,163.56,0.14,0.93,79.39,0.6,2.44,2.77,0.87
2021-07-28 15:00:00,161.89,0.09,0.88,77.25,0.62,3.01,3.33,0.64
2021-07-28 16:00:00,160.22,0.06,0.91,76.53,0.79,3.46,3.75,0.48
2021-07-28 17:00:00,161.89,0.05,1.41,77.96,0.97,3.48,3.73,0.43
2021-07-28 18:00:00,168.56,0.05,2.1,80.11,1.24,3.15,3.38,0.51
2021-07-28 19:00:00,173.57,0.03,2.34,82.25,2.06,2.97,3.21,0.61
2021-07-28 20:00:00,185.25,0.01,3.26,83.69,3.28,3.06,3.41,1.09
2021-07-28 21:00:00,206.95,0.0,4.84,80.82,4.29,3.38,3.92,1.92
2021-07-28 22:00:00,236.99,0.0,6.6,76.53,4.71,3.78,4.47,2.25
2021-07-28 23:00:00,247.0,0.0,6.86,72.96,4.17,3.84,4.53,1.96
2021-07-29 00:00:00,230.31,0.0,5.91,67.23,2.89,3.55,4.21,1.88
2021-07-29 01:00:00,203.61,0.0,4.71,60.8,1.97,3.23,3.83,1.93
2021-07-29 02:00:00,185.25,0.0,3.9,51.5,1.88,2.96,3.61,2.06
2021-07-29 03:00:00,175.24,0.0,2.64,42.2,1.85,2.51,3.09,1.65
2021-07-29 04:00:00,161.89,0.0,1.37,45.06,0.94,1.43,1.77,1.22
2021-07-29 05:00:00,151.87,0.0,1.03,60.8,0.48,0.72,0.99,1.19
2021-07-29 06:00:00,156.88,0.0,1.69,67.23,0.77,0.82,1.17,1.41
2021-07-29 07:00:00,185.25,0.0,4.76,63.66,1.21,1.04,1.62,1.69
2021-07-29 08:00:00,230.31,0.01,9.77,53.64,1.52,1.29,2.06,1.92
2021-07-29 09:00:00,250.34,0.3,11.31,46.49,1.83,1.91,2.74,2.25
2021-07-29 10:00:00,233.65,0.74,8.23,47.92,2.03,2.51,3.25,2.25
2021-07-29 11:00:00,188.59,0.4,2.7,52.21,1.59,2.05,2.36,1.01
2021-07-29 12:00:00,176.91,0.28,1.71,48.64,1.1,1.24,1.44,0.86
2021-07-29 13:00:00,173.57,0.23,1.39,47.21,0.84,0.9,1.06,0.81
2021-07-29 14:00:00,165.22,0.15,1.1,46.49,0.61,0.8,0.92,0.61
2021-07-29 15:00:00,158.55,0.11,0.89,48.64,0.45,0.69,0.77,0.48
2021-07-29 16:00:00,150.2,0.08,0.81,52.93,0.32,0.6,0.68,0.43
2021-07-29 17:00:00,148.54,0.09,1.13,54.36,0.26,0.52,0.59,0.46
2021-07-29 18:00:00,150.2,0.09,1.56,53.64,0.27,0.5,0.59,0.58
2021-07-29 19:00:00,151.87,0.05,1.8,54.36,0.32,0.5,0.63,0.74
2021-07-29 20:00:00,158.55,0.03,2.64,55.08,0.53,0.56,0.82,1.25
2021-07-29 21:00:00,153.54,0.0,2.72,59.37,0.62,0.69,1.02,1.49
2021-07-29 22:00:00,148.54,0.0,2.19,60.08,0.55,0.63,0.91,1.3
2021-07-29 23:00:00,146.87,0.0,1.69,51.5,0.4,0.5,0.73,1.12
2021-07-30 00:00:00,143.53,0.0,1.34,47.92,0.32,0.5,0.67,1.06
2021-07-30 01:00:00,140.19,0.0,0.93,49.35,0.3,0.5,0.62,0.99
2021-07-30 02:00:00,138.52,0.0,0.76,49.35,0.31,0.5,0.63,1.03
2021-07-30 03:00:00,140.19,0.0,0.78,47.21,0.56,0.69,0.86,1.19
2021-07-30 04:00:00,143.53,0.0,0.94,43.99,0.91,1.06,1.28,1.3
2021-07-30 05:00:00,151.87,0.0,1.46,39.34,1.1,1.22,1.55,1.73
2021-07-30 06:00:00,168.56,0.0,2.72,34.69,1.28,1.43,1.96,2.38
2021-07-30 07:00:00,216.96,0.04,7.54,27.54,1.73,1.83,2.72,3.01
2021-07-30 08:00:00,290.39,0.24,14.74,18.42,2.24,2.32,3.53,3.39
2021-07-30 09:00:00,297.07,1.2,13.37,18.95,2.41,2.45,3.64,3.23
2021-07-30 10:00:00,243.66,1.17,6.68,27.9,2.03,1.85,2.6,2.19
2021-07-30 11:00:00,190.26,0.28,2.06,35.05,1.07,0.91,1.1,0.71
2021-07-30 12:00:00,176.91,0.18,1.54,38.62,0.68,0.63,0.76,0.59
2021-07-30 13:00:00,170.23,0.13,1.26,42.2,0.51,0.5,0.61,0.57
2021-07-30 14:00:00,165.22,0.11,1.04,47.21,0.39,0.5,0.6,0.52
2021-07-30 15:00:00,161.89,0.09,0.83,50.07,0.3,0.5,0.59,0.46
2021-07-30 16:00:00,165.22,0.09,0.73,47.21,0.24,0.5,0.59,0.41
2021-07-30 17:00:00,170.23,0.11,0.89,44.35,0.23,0.5,0.6,0.41
2021-07-30 18:00:00,176.91,0.09,1.02,41.13,0.44,0.5,0.61,0.42
2021-07-30 19:00:00,183.58,0.05,1.02,37.55,1.04,0.5,0.61,0.43
2021-07-30 20:00:00,191.93,0.02,1.2,32.19,1.59,0.5,0.63,0.5
2021-07-30 21:00:00,198.6,0.0,1.52,26.82,1.27,0.5,0.67,0.63
2021-07-30 22:00:00,196.93,0.0,1.52,22.53,0.5,0.5,0.69,0.71
2021-07-30 23:00:00,190.26,0.01,1.39,18.42,0.29,0.5,0.64,0.77
2021-07-31 00:00:00,188.59,0.01,1.32,17.88,0.25,0.5,0.61,0.85
2021-07-31 01:00:00,190.26,0.0,1.03,20.74,0.22,0.5,0.62,0.92
